Race Name,Season,Round,Driver ID,Lap,Stop,Time,Duration
Russian Grand Prix,2019,16,gasly,26,1,15:00:10,29.935
Russian Grand Prix,2019,16,kevin_magnussen,27,1,15:01:41,30.509
Russian Grand Prix,2019,16,stroll,27,1,15:01:45,30.168
Russian Grand Prix,2019,16,kvyat,27,1,15:01:53,30.753
Russian Grand Prix,2019,16,russell,27,1,15:02:17,29.857
Russian Grand Prix,2019,16,giovinazzi,27,2,15:02:19,30.227
Russian Grand Prix,2019,16,raikkonen,27,2,15:02:26,36.512
Russian Grand Prix,2019,16,hamilton,28,1,15:02:28,29.751
Russian Grand Prix,2019,16,bottas,28,1,15:02:47,29.436
Russian Grand Prix,2019,16,max_verstappen,28,1,15:03:24,29.978
Russian Grand Prix,2019,16,albon,29,1,15:06:07,29.854
Russian Grand Prix,2019,16,hulkenberg,29,2,15:06:25,29.786
Russian Grand Prix,2019,16,kvyat,29,2,15:06:31,29.571
Russian Grand Prix,2019,16,leclerc,30,2,15:07:30,29.401
Japanese Grand Prix,2019,17,leclerc,3,1,14:18:21,30.502
Japanese Grand Prix,2019,17,norris,4,1,14:20:04,25.347
Japanese Grand Prix,2019,17,albon,15,1,14:37:38,23.354
Japanese Grand Prix,2019,17,raikkonen,15,1,14:38:06,24.468
Japanese Grand Prix,2019,17,vettel,16,1,14:38:55,24.032
Japanese Grand Prix,2019,17,grosjean,16,1,14:39:43,23.478
Japanese Grand Prix,2019,17,bottas,17,1,14:40:21,
Japanese Grand Prix,2019,17,kevin_magnussen,17,1,14:41:19,24.156
Japanese Grand Prix,2019,17,gasly,18,1,14:42:36,23.180
Japanese Grand Prix,2019,17,stroll,18,1,14:42:37,23.292
Japanese Grand Prix,2019,17,giovinazzi,18,1,14:42:53,23.351
Japanese Grand Prix,2019,17,hulkenberg,19,1,14:44:14,24.132
Japanese Grand Prix,2019,17,perez,19,1,14:44:18,22.880
Japanese Grand Prix,2019,17,hamilton,21,1,14:46:51,23.582
Japanese Grand Prix,2019,17,kubica,22,1,14:50:09,26.734
Japanese Grand Prix,2019,17,leclerc,25,2,14:54:00,23.580
Japanese Grand Prix,2019,17,norris,25,2,14:54:15,23.949
Japanese Grand Prix,2019,17,russell,25,1,14:54:38,23.792
Japanese Grand Prix,2019,17,sainz,26,1,14:55:21,23.476
Japanese Grand Prix,2019,17,kvyat,27,1,14:57:31,23.293
Japanese Grand Prix,2019,17,ricciardo,29,1,15:00:26,23.292
Japanese Grand Prix,2019,17,vettel,31,2,15:02:42,23.213
Japanese Grand Prix,2019,17,albon,34,2,15:07:55,23.301
Japanese Grand Prix,2019,17,kubica,33,2,15:08:46,22.970
Japanese Grand Prix,2019,17,bottas,36,2,15:10:17,23.157
Japanese Grand Prix,2019,17,raikkonen,36,2,15:12:16,23.164
Japanese Grand Prix,2019,17,perez,41,2,15:19:44,23.301
Japanese Grand Prix,2019,17,hamilton,42,2,15:19:47,23.591
Japanese Grand Prix,2019,17,leclerc,46,3,15:27:14,23.280
Japanese Grand Prix,2019,17,kevin_magnussen,47,2,15:30:01,23.973
Mexican Grand Prix,2019,18,max_verstappen,5,1,13:21:07,24.493
Mexican Grand Prix,2019,18,gasly,9,1,13:26:22,22.689
Mexican Grand Prix,2019,18,kvyat,10,1,13:27:43,22.490
Mexican Grand Prix,2019,18,albon,14,1,13:32:50,22.192
Mexican Grand Prix,2019,18,leclerc,15,1,13:34:07,22.002
Mexican Grand Prix,2019,18,sainz,15,1,13:34:37,22.241
Mexican Grand Prix,2019,18,raikkonen,15,1,13:34:45,22.754
Mexican Grand Prix,2019,18,hulkenberg,18,1,13:38:48,22.484
Mexican Grand Prix,2019,18,perez,20,1,13:41:30,22.357
Mexican Grand Prix,2019,18,giovinazzi,21,1,13:43:03,43.411
Mexican Grand Prix,2019,18,kubica,21,1,13:43:30,24.606
Mexican Grand Prix,2019,18,russell,22,1,13:44:55,22.887
Mexican Grand Prix,2019,18,hamilton,23,1,13:45:01,22.269
Mexican Grand Prix,2019,18,kevin_magnussen,28,1,13:53:14,23.084
Mexican Grand Prix,2019,18,sainz,35,2,14:02:44,22.179
Mexican Grand Prix,2019,18,bottas,36,1,14:02:45,22.179
Mexican Grand Prix,2019,18,vettel,37,1,14:04:03,21.862
Mexican Grand Prix,2019,18,stroll,37,1,14:04:58,22.745
Mexican Grand Prix,2019,18,grosjean,37,1,14:06:08,24.128
Mexican Grand Prix,2019,18,leclerc,43,2,14:12:15,25.786
Mexican Grand Prix,2019,18,albon,44,2,14:13:47,22.003
Mexican Grand Prix,2019,18,kvyat,44,2,14:14:40,22.033
Mexican Grand Prix,2019,18,gasly,49,2,14:21:41,22.618
Mexican Grand Prix,2019,18,ricciardo,50,1,14:22:29,22.345
Mexican Grand Prix,2019,18,raikkonen,52,2,14:26:04,22.963
Mexican Grand Prix,2019,18,kubica,60,2,14:38:15,22.570
United States Grand Prix,2019,19,albon,1,1,13:15:12,34.100
United States Grand Prix,2019,19,stroll,9,1,13:29:09,24.567
United States Grand Prix,2019,19,kubica,11,1,13:32:54,24.164
United States Grand Prix,2019,19,max_verstappen,13,1,13:35:21,23.716
United States Grand Prix,2019,19,bottas,14,1,13:36:58,24.151
United States Grand Prix,2019,19,giovinazzi,17,1,13:43:05,25.230
United States Grand Prix,2019,19,sainz,18,1,13:44:27,24.784
United States Grand Prix,2019,19,raikkonen,18,1,13:44:29,24.544
United States Grand Prix,2019,19,kevin_magnussen,18,1,13:44:43,24.929
United States Grand Prix,2019,19,norris,19,1,13:46:03,24.678
United States Grand Prix,2019,19,gasly,19,1,13:46:08,24.195
United States Grand Prix,2019,19,leclerc,20,1,13:47:33,29.157
United States Grand Prix,2019,19,albon,20,2,13:48:02,23.213
United States Grand Prix,2019,19,ricciardo,21,1,13:49:25,23.751
United States Grand Prix,2019,19,kvyat,21,1,13:49:45,27.115
United States Grand Prix,2019,19,russell,23,1,13:53:46,23.702
United States Grand Prix,2019,19,hamilton,24,1,13:53:57,23.943
United States Grand Prix,2019,19,perez,24,1,13:54:54,24.207
United States Grand Prix,2019,19,grosjean,24,1,13:55:19,24.583
United States Grand Prix,2019,19,hulkenberg,27,1,14:00:05,24.245
United States Grand Prix,2019,19,stroll,29,2,14:03:38,25.195
United States Grand Prix,2019,19,max_verstappen,34,2,14:10:45,23.444
United States Grand Prix,2019,19,bottas,35,2,14:12:18,23.819
United States Grand Prix,2019,19,hulkenberg,39,2,14:20:30,23.684
United States Grand Prix,2019,19,kvyat,39,2,14:20:32,24.162
United States Grand Prix,2019,19,giovinazzi,39,2,14:20:57,24.206
United States Grand Prix,2019,19,albon,40,3,14:21:47,23.705
United States Grand Prix,2019,19,raikkonen,40,2,14:22:07,24.686
United States Grand Prix,2019,19,kevin_magnussen,40,2,14:22:38,24.731
United States Grand Prix,2019,19,leclerc,42,2,14:24:44,23.844
Brazilian Grand Prix,2019,20,ricciardo,8,1,14:23:15,30.760
Brazilian Grand Prix,2019,20,perez,17,1,14:34:32,23.079
Brazilian Grand Prix,2019,20,hamilton,20,1,14:37:36,22.882
Brazilian Grand Prix,2019,20,giovinazzi,20,1,14:38:12,23.155
Brazilian Grand Prix,2019,20,kubica,20,1,14:38:47,23.861
Brazilian Grand Prix,2019,20,max_verstappen,21,1,14:38:49,22.818
Brazilian Grand Prix,2019,20,raikkonen,21,1,14:39:23,23.463
Brazilian Grand Prix,2019,20,gasly,22,1,14:40:34,22.922
Brazilian Grand Prix,2019,20,kvyat,23,1,14:42:08,22.759
Brazilian Grand Prix,2019,20,russell,23,1,14:42:37,22.500
Brazilian Grand Prix,2019,20,albon,24,1,14:42:52,23.073
Brazilian Grand Prix,2019,20,vettel,25,1,14:43:54,23.039
Brazilian Grand Prix,2019,20,bottas,26,1,14:45:14,23.148
Brazilian Grand Prix,2019,20,grosjean,26,1,14:45:45,23.776
Brazilian Grand Prix,2019,20,norris,27,1,14:47:00,23.381
Brazilian Grand Prix,2019,20,hulkenberg,27,1,14:47:09,23.344
Brazilian Grand Prix,2019,20,kevin_magnussen,27,1,14:47:22,23.891
Brazilian Grand Prix,2019,20,stroll,28,1,14:48:22,23.346
Brazilian Grand Prix,2019,20,leclerc,29,1,14:49:09,22.966
Brazilian Grand Prix,2019,20,sainz,29,1,14:49:33,22.770
Brazilian Grand Prix,2019,20,kubica,36,2,14:59:30,29.268
Brazilian Grand Prix,2019,20,ricciardo,40,2,15:03:20,29.491
Brazilian Grand Prix,2019,20,bottas,41,2,15:03:49,23.210
Brazilian Grand Prix,2019,20,hamilton,43,2,15:05:54,23.088
Brazilian Grand Prix,2019,20,max_verstappen,44,2,15:07:03,22.657
Brazilian Grand Prix,2019,20,hulkenberg,44,2,15:08:36,23.596
Brazilian Grand Prix,2019,20,perez,45,2,15:09:29,23.142
Brazilian Grand Prix,2019,20,giovinazzi,46,2,15:10:39,23.524
Brazilian Grand Prix,2019,20,kvyat,46,2,15:10:52,23.378
Brazilian Grand Prix,2019,20,gasly,47,2,15:11:43,23.584
Abu Dhabi Grand Prix,2019,21,stroll,5,1,17:22:34,28.842
Abu Dhabi Grand Prix,2019,21,norris,8,1,17:27:40,22.974
Abu Dhabi Grand Prix,2019,21,giovinazzi,8,1,17:27:52,21.977
Abu Dhabi Grand Prix,2019,21,ricciardo,11,1,17:32:58,21.904
Abu Dhabi Grand Prix,2019,21,leclerc,12,1,17:34:14,21.697
Abu Dhabi Grand Prix,2019,21,vettel,12,1,17:34:22,25.771
Abu Dhabi Grand Prix,2019,21,sainz,12,1,17:34:43,21.928
Abu Dhabi Grand Prix,2019,21,albon,13,1,17:36:11,22.028
Abu Dhabi Grand Prix,2019,21,hulkenberg,18,1,17:45:13,21.578
Abu Dhabi Grand Prix,2019,21,grosjean,18,1,17:45:37,21.968
Abu Dhabi Grand Prix,2019,21,kevin_magnussen,20,1,17:48:59,21.531
Abu Dhabi Grand Prix,2019,21,raikkonen,22,1,17:52:32,22.410
Abu Dhabi Grand Prix,2019,21,stroll,23,2,17:54:47,21.778
Abu Dhabi Grand Prix,2019,21,kubica,24,1,17:56:31,21.688
Abu Dhabi Grand Prix,2019,21,max_verstappen,25,1,17:56:36,21.023
Abu Dhabi Grand Prix,2019,21,hamilton,26,1,17:58:06,22.178
Abu Dhabi Grand Prix,2019,21,giovinazzi,26,2,18:00:00,22.188
Abu Dhabi Grand Prix,2019,21,bottas,29,1,18:04:02,21.145
Abu Dhabi Grand Prix,2019,21,russell,32,1,18:10:43,22.272
Abu Dhabi Grand Prix,2019,21,perez,37,1,18:18:24,22.230
Abu Dhabi Grand Prix,2019,21,leclerc,38,2,18:19:14,21.274
Abu Dhabi Grand Prix,2019,21,vettel,38,2,18:19:36,21.858
Abu Dhabi Grand Prix,2019,21,kvyat,40,1,18:23:38,21.496
Abu Dhabi Grand Prix,2019,21,sainz,41,2,18:25:36,21.466
Abu Dhabi Grand Prix,2019,21,ricciardo,42,2,18:27:24,21.624
Austrian Grand Prix,2020,1,grosjean,20,1,15:37:03,23.280
Austrian Grand Prix,2020,1,raikkonen,24,1,15:41:31,23.229
Austrian Grand Prix,2020,1,giovinazzi,25,1,15:42:49,23.659
Austrian Grand Prix,2020,1,russell,25,1,15:42:53,21.417
Austrian Grand Prix,2020,1,bottas,26,1,15:43:06,21.937
Austrian Grand Prix,2020,1,hamilton,26,1,15:43:14,21.850
Austrian Grand Prix,2020,1,albon,26,1,15:43:25,21.279
Austrian Grand Prix,2020,1,norris,26,1,15:43:33,23.637
Austrian Grand Prix,2020,1,perez,26,1,15:43:34,22.383
Austrian Grand Prix,2020,1,leclerc,26,1,15:43:38,22.756
Austrian Grand Prix,2020,1,sainz,26,1,15:43:41,23.827
Austrian Grand Prix,2020,1,vettel,26,1,15:43:55,22.231
Austrian Grand Prix,2020,1,gasly,26,1,15:44:02,22.466
Austrian Grand Prix,2020,1,kvyat,26,1,15:44:12,22.769
Austrian Grand Prix,2020,1,ocon,26,1,15:44:17,21.683
Austrian Grand Prix,2020,1,latifi,26,1,15:45:08,22.058
Austrian Grand Prix,2020,1,albon,51,2,16:15:09,21.842
Austrian Grand Prix,2020,1,norris,51,2,16:15:19,21.921
Austrian Grand Prix,2020,1,leclerc,51,2,16:15:24,21.972
Austrian Grand Prix,2020,1,kvyat,51,2,16:15:41,21.622
Austrian Grand Prix,2020,1,raikkonen,51,2,16:15:48,21.569
Austrian Grand Prix,2020,1,vettel,51,2,16:15:55,22.738
Austrian Grand Prix,2020,1,latifi,51,2,16:16:23,21.918
Austrian Grand Prix,2020,1,sainz,52,2,16:17:02,21.805
Austrian Grand Prix,2020,1,giovinazzi,55,2,16:22:14,22.800
Austrian Grand Prix,2020,1,bottas,56,2,16:23:58,16.407
Austrian Grand Prix,2020,1,hamilton,56,2,16:24:00,16.365
Austrian Grand Prix,2020,1,perez,56,2,16:24:01,16.546
Austrian Grand Prix,2020,1,norris,56,3,16:24:03,18.163
Austrian Grand Prix,2020,1,albon,56,3,16:24:03,17.035
Styrian Grand Prix,2020,2,leclerc,1,1,15:14:20,39.715
Styrian Grand Prix,2020,2,max_verstappen,24,1,15:42:09,20.937
Styrian Grand Prix,2020,2,gasly,24,1,15:42:46,21.950
Styrian Grand Prix,2020,2,hamilton,27,1,15:45:28,21.729
Styrian Grand Prix,2020,2,kevin_magnussen,31,1,15:51:02,21.977
Styrian Grand Prix,2020,2,sainz,32,1,15:51:49,25.983
Styrian Grand Prix,2020,2,latifi,32,1,15:52:24,22.745
Styrian Grand Prix,2020,2,stroll,33,1,15:53:01,22.118
Styrian Grand Prix,2020,2,bottas,34,1,15:53:38,21.376
Styrian Grand Prix,2020,2,russell,34,1,15:54:49,21.697
Styrian Grand Prix,2020,2,albon,35,1,15:55:11,21.505
Styrian Grand Prix,2020,2,kvyat,36,1,15:56:45,22.197
Styrian Grand Prix,2020,2,ricciardo,37,1,15:57:33,21.603
Styrian Grand Prix,2020,2,grosjean,37,1,15:58:03,22.444
Styrian Grand Prix,2020,2,perez,38,1,15:58:45,22.761
Styrian Grand Prix,2020,2,norris,39,1,16:00:02,22.406
Styrian Grand Prix,2020,2,giovinazzi,39,1,16:00:18,21.667
Styrian Grand Prix,2020,2,raikkonen,44,1,16:06:06,21.459
Styrian Grand Prix,2020,2,gasly,49,2,16:12:15,22.280
Styrian Grand Prix,2020,2,sainz,66,2,16:31:07,21.873
Styrian Grand Prix,2020,2,max_verstappen,68,2,16:32:33,21.091
Hungarian Grand Prix,2020,3,kvyat,1,1,15:14:46,23.568
Hungarian Grand Prix,2020,3,leclerc,2,1,15:16:15,22.266
Hungarian Grand Prix,2020,3,bottas,2,1,15:16:16,21.906
Hungarian Grand Prix,2020,3,hamilton,3,1,15:17:37,22.320
Hungarian Grand Prix,2020,3,stroll,3,1,15:17:46,23.081
Hungarian Grand Prix,2020,3,vettel,3,1,15:17:50,28.286
Hungarian Grand Prix,2020,3,perez,3,1,15:17:53,23.263
Hungarian Grand Prix,2020,3,sainz,3,1,15:17:55,27.131
Hungarian Grand Prix,2020,3,albon,3,1,15:17:58,23.046
Hungarian Grand Prix,2020,3,latifi,3,1,15:18:00,21.596
Hungarian Grand Prix,2020,3,gasly,3,1,15:18:01,22.740
Hungarian Grand Prix,2020,3,raikkonen,3,1,15:18:04,22.299
Hungarian Grand Prix,2020,3,max_verstappen,4,1,15:19:18,21.529
Hungarian Grand Prix,2020,3,ricciardo,4,1,15:19:30,21.920
Hungarian Grand Prix,2020,3,ocon,4,1,15:19:35,24.281
Hungarian Grand Prix,2020,3,norris,4,1,15:19:40,23.012
Hungarian Grand Prix,2020,3,russell,4,1,15:19:42,21.184
Hungarian Grand Prix,2020,3,giovinazzi,4,1,15:19:50,22.283
Hungarian Grand Prix,2020,3,latifi,4,2,15:21:24,36.335
Hungarian Grand Prix,2020,3,kvyat,18,2,15:39:53,22.685
Hungarian Grand Prix,2020,3,russell,19,2,15:41:33,21.367
Hungarian Grand Prix,2020,3,leclerc,20,2,15:42:29,22.564
Hungarian Grand Prix,2020,3,giovinazzi,20,2,15:43:04,23.082
Hungarian Grand Prix,2020,3,vettel,29,2,15:54:50,21.880
Hungarian Grand Prix,2020,3,ocon,31,2,15:57:59,21.860
Hungarian Grand Prix,2020,3,bottas,33,2,15:59:47,21.644
Hungarian Grand Prix,2020,3,latifi,31,3,16:00:38,28.367
Hungarian Grand Prix,2020,3,raikkonen,33,2,16:00:45,27.128
Hungarian Grand Prix,2020,3,albon,34,2,16:01:43,22.174
Hungarian Grand Prix,2020,3,grosjean,34,1,16:01:59,22.591
British Grand Prix,2020,4,albon,6,1,14:26:01,28.834
British Grand Prix,2020,4,ricciardo,12,1,14:35:22,29.559
British Grand Prix,2020,4,norris,12,1,14:35:24,30.289
British Grand Prix,2020,4,ocon,12,1,14:35:26,30.768
British Grand Prix,2020,4,vettel,12,1,14:35:27,29.439
British Grand Prix,2020,4,gasly,12,1,14:35:29,29.414
British Grand Prix,2020,4,giovinazzi,12,1,14:35:30,28.355
British Grand Prix,2020,4,raikkonen,12,1,14:35:35,36.590
British Grand Prix,2020,4,russell,12,1,14:35:36,29.302
British Grand Prix,2020,4,latifi,12,1,14:35:42,31.371
British Grand Prix,2020,4,hamilton,13,1,14:37:01,28.805
British Grand Prix,2020,4,bottas,13,1,14:37:06,30.571
British Grand Prix,2020,4,max_verstappen,13,1,14:37:10,28.208
British Grand Prix,2020,4,leclerc,13,1,14:37:21,29.520
British Grand Prix,2020,4,sainz,13,1,14:37:27,28.487
British Grand Prix,2020,4,stroll,13,1,14:37:32,28.716
British Grand Prix,2020,4,albon,30,2,15:08:33,33.308
British Grand Prix,2020,4,grosjean,36,1,15:17:38,33.816
British Grand Prix,2020,4,raikkonen,47,2,15:35:09,44.085
British Grand Prix,2020,4,max_verstappen,50,2,15:38:04,28.273
British Grand Prix,2020,4,bottas,50,2,15:38:33,33.602
British Grand Prix,2020,4,sainz,51,2,15:40:13,36.278
70th Anniversary Grand Prix,2020,5,albon,6,1,14:22:39,28.417
70th Anniversary Grand Prix,2020,5,gasly,7,1,14:24:09,28.356
70th Anniversary Grand Prix,2020,5,giovinazzi,7,1,14:24:23,27.892
70th Anniversary Grand Prix,2020,5,russell,8,1,14:25:59,28.391
70th Anniversary Grand Prix,2020,5,kevin_magnussen,9,1,14:27:31,28.934
70th Anniversary Grand Prix,2020,5,latifi,9,1,14:27:35,28.696
70th Anniversary Grand Prix,2020,5,norris,12,1,14:31:56,27.949
70th Anniversary Grand Prix,2020,5,bottas,13,1,14:33:10,28.408
70th Anniversary Grand Prix,2020,5,hamilton,14,1,14:34:45,28.406
70th Anniversary Grand Prix,2020,5,ricciardo,14,1,14:34:58,28.587
70th Anniversary Grand Prix,2020,5,hulkenberg,15,1,14:36:26,28.981
70th Anniversary Grand Prix,2020,5,grosjean,17,1,14:40:00,29.377
70th Anniversary Grand Prix,2020,5,stroll,18,1,14:41:04,28.235
70th Anniversary Grand Prix,2020,5,leclerc,18,1,14:41:13,29.419
70th Anniversary Grand Prix,2020,5,kvyat,19,1,14:43:00,28.036
70th Anniversary Grand Prix,2020,5,kevin_magnussen,20,2,14:45:03,29.389
70th Anniversary Grand Prix,2020,5,sainz,22,1,14:47:30,35.864
70th Anniversary Grand Prix,2020,5,ocon,22,1,14:47:36,28.093
70th Anniversary Grand Prix,2020,5,vettel,22,1,14:47:40,28.167
70th Anniversary Grand Prix,2020,5,gasly,23,2,14:49:25,28.306
70th Anniversary Grand Prix,2020,5,russell,24,2,14:51:11,28.331
70th Anniversary Grand Prix,2020,5,max_verstappen,26,1,14:53:04,29.115
70th Anniversary Grand Prix,2020,5,ricciardo,26,2,14:53:46,28.167
70th Anniversary Grand Prix,2020,5,raikkonen,26,1,14:54:13,29.296
70th Anniversary Grand Prix,2020,5,latifi,26,2,14:54:19,28.086
70th Anniversary Grand Prix,2020,5,norris,29,2,14:58:32,28.874
70th Anniversary Grand Prix,2020,5,hulkenberg,30,2,14:59:44,28.386
70th Anniversary Grand Prix,2020,5,albon,30,2,15:00:01,27.858
70th Anniversary Grand Prix,2020,5,stroll,31,2,15:01:17,27.974
70th Anniversary Grand Prix,2020,5,max_verstappen,32,2,15:02:28,28.986
Spanish Grand Prix,2020,6,albon,17,1,15:37:35,21.663
Spanish Grand Prix,2020,6,russell,19,1,15:40:50,22.708
Spanish Grand Prix,2020,6,raikkonen,20,1,15:42:15,22.314
Spanish Grand Prix,2020,6,max_verstappen,21,1,15:42:49,21.532
Spanish Grand Prix,2020,6,gasly,21,1,15:43:20,22.241
Spanish Grand Prix,2020,6,norris,21,1,15:43:22,22.099
Spanish Grand Prix,2020,6,kvyat,21,1,15:43:30,23.036
Spanish Grand Prix,2020,6,giovinazzi,21,1,15:43:48,22.243
Spanish Grand Prix,2020,6,sainz,22,1,15:44:43,22.078
Spanish Grand Prix,2020,6,hamilton,23,1,15:45:28,23.377
Spanish Grand Prix,2020,6,bottas,23,1,15:45:39,22.310
Spanish Grand Prix,2020,6,stroll,27,1,15:51:47,22.351
Spanish Grand Prix,2020,6,kevin_magnussen,28,1,15:53:40,24.148
Spanish Grand Prix,2020,6,latifi,28,1,15:54:06,22.322
Spanish Grand Prix,2020,6,perez,29,1,15:54:39,22.641
Spanish Grand Prix,2020,6,leclerc,29,1,15:54:45,22.274
Spanish Grand Prix,2020,6,vettel,29,1,15:54:53,21.820
Spanish Grand Prix,2020,6,grosjean,32,1,15:59:39,23.212
Spanish Grand Prix,2020,6,ocon,34,1,16:02:12,22.366
Spanish Grand Prix,2020,6,ricciardo,35,1,16:03:27,21.837
Spanish Grand Prix,2020,6,russell,35,2,16:03:47,21.889
Spanish Grand Prix,2020,6,albon,39,2,16:09:10,21.804
Spanish Grand Prix,2020,6,max_verstappen,41,2,16:10:56,21.601
Spanish Grand Prix,2020,6,sainz,41,2,16:11:55,22.166
Spanish Grand Prix,2020,6,stroll,42,2,16:13:17,22.388
Spanish Grand Prix,2020,6,gasly,42,2,16:13:22,22.394
Spanish Grand Prix,2020,6,norris,44,2,16:16:10,21.761
Spanish Grand Prix,2020,6,raikkonen,44,2,16:16:43,22.197
Spanish Grand Prix,2020,6,kvyat,45,2,16:17:43,22.079
Spanish Grand Prix,2020,6,giovinazzi,45,2,16:18:12,21.794
Belgian Grand Prix,2020,7,leclerc,10,1,15:32:40,30.678
Belgian Grand Prix,2020,7,raikkonen,10,1,15:32:46,22.960
Belgian Grand Prix,2020,7,grosjean,10,1,15:32:51,23.636
Belgian Grand Prix,2020,7,kevin_magnussen,10,1,15:32:57,26.156
Belgian Grand Prix,2020,7,latifi,10,1,15:33:00,23.532
Belgian Grand Prix,2020,7,hamilton,11,1,15:34:33,23.298
Belgian Grand Prix,2020,7,bottas,11,1,15:34:37,25.548
Belgian Grand Prix,2020,7,max_verstappen,11,1,15:34:40,23.314
Belgian Grand Prix,2020,7,ricciardo,11,1,15:34:49,23.586
Belgian Grand Prix,2020,7,ocon,11,1,15:34:54,24.305
Belgian Grand Prix,2020,7,albon,11,1,15:34:55,22.738
Belgian Grand Prix,2020,7,stroll,11,1,15:34:58,23.689
Belgian Grand Prix,2020,7,norris,11,1,15:35:05,23.046
Belgian Grand Prix,2020,7,kvyat,11,1,15:35:10,23.769
Belgian Grand Prix,2020,7,vettel,11,1,15:35:12,22.982
Belgian Grand Prix,2020,7,perez,18,1,15:51:01,23.175
Belgian Grand Prix,2020,7,leclerc,24,2,16:02:10,25.100
Belgian Grand Prix,2020,7,gasly,26,1,16:05:44,22.681
Belgian Grand Prix,2020,7,latifi,30,2,16:13:23,23.477
Belgian Grand Prix,2020,7,kevin_magnussen,35,2,16:22:33,24.339
Italian Grand Prix,2020,8,kevin_magnussen,1,1,15:15:04,40.078
Italian Grand Prix,2020,8,latifi,16,1,15:36:53,26.335
Italian Grand Prix,2020,8,leclerc,17,1,15:38:12,24.344
Italian Grand Prix,2020,8,raikkonen,18,1,15:39:31,24.454
Italian Grand Prix,2020,8,gasly,19,1,15:40:55,24.096
Italian Grand Prix,2020,8,hamilton,20,1,15:41:58,24.671
Italian Grand Prix,2020,8,giovinazzi,20,1,15:42:53,23.998
Italian Grand Prix,2020,8,sainz,22,1,15:46:40,24.398
Italian Grand Prix,2020,8,norris,22,1,15:46:47,24.612
Italian Grand Prix,2020,8,ricciardo,22,1,15:46:48,25.498
Italian Grand Prix,2020,8,perez,22,1,15:46:48,26.693
Italian Grand Prix,2020,8,bottas,22,1,15:46:49,24.410
Italian Grand Prix,2020,8,max_verstappen,22,1,15:46:50,26.149
Italian Grand Prix,2020,8,ocon,22,1,15:46:55,25.290
Italian Grand Prix,2020,8,kvyat,22,1,15:46:56,25.920
Italian Grand Prix,2020,8,albon,22,1,15:46:56,29.661
Italian Grand Prix,2020,8,grosjean,22,1,15:46:57,25.936
Italian Grand Prix,2020,8,russell,22,1,15:46:57,25.249
Italian Grand Prix,2020,8,hamilton,26,2,15:54:50,25:16.864
Italian Grand Prix,2020,8,stroll,26,1,15:54:52,25:17.308
Italian Grand Prix,2020,8,gasly,26,2,15:54:53,25:19.879
Italian Grand Prix,2020,8,raikkonen,26,2,15:54:55,25:20.985
Italian Grand Prix,2020,8,giovinazzi,26,2,15:54:57,25:21.825
Italian Grand Prix,2020,8,sainz,26,2,15:54:58,25:22.369
Italian Grand Prix,2020,8,norris,26,2,15:55:02,25:22.009
Italian Grand Prix,2020,8,bottas,26,2,15:55:03,25:22.264
Italian Grand Prix,2020,8,latifi,26,2,15:55:05,25:23.130
Italian Grand Prix,2020,8,ricciardo,26,2,15:55:06,25:23.637
Italian Grand Prix,2020,8,max_verstappen,26,2,15:55:08,25:22.796
Italian Grand Prix,2020,8,ocon,26,2,15:55:10,25:23.223
Tuscan Grand Prix,2020,9,raikkonen,1,1,15:15:33,30.623
Tuscan Grand Prix,2020,9,vettel,1,1,15:15:41,33.583
Tuscan Grand Prix,2020,9,bottas,7,1,15:28:34,17.560
